0.0, 0.0, 0.0, 0.0, 
0.22509369656233333, 0.07594888119795698, 0.0028076171875, 4.210331095777358, 
0.3159900457950287, 0.14929475313179325, 0.0107421875, 8.093957342873644, 
0.3844950922841241, 0.2202111497524502, 0.0230712890625, 11.570565932777466, 
0.4428535811734635, 0.2888716050108692, 0.0390625, 14.577899897071186, 
0.4968844946185641, 0.3554496528579917, 0.0579833984375, 17.06970477471255, 
0.5483772451014792, 0.4201188272447589, 0.0791015625, 19.011240308865304, 
0.5972493696317378, 0.4830526621221124, 0.1016845703125, 20.373725655441827, 
0.643378188085166, 0.5444246914409934, 0.125, 21.128782164490406, 
0.6873230420758665, 0.6044084491523434, 0.1483154296875, 21.243560482218513, 
0.7310924954344888, 0.6631774692071037, 0.1708984375, 20.67703939519588, 
0.8227472202211469, 0.7777654321506209, 0.2109375, 17.28637808996575, 
0.8710302002230642, 0.8339314429412605, 0.2269287109375, 14.3379409429202, 
0.9212555416748301, 0.8895768518790761, 0.2392578125, 10.478180492195452, 
0.9736672476406739, 0.9448751929150087, 0.2471923828125, 5.684787703493816, 
1.0007875310582854, 0.9724484423294382, 0.2492828369140625, 2.947692211615539, 
1.028513780035068, 1.0, 0.25, 0.0, 
1.0562400290118508, 1.0275515576705618, 0.2492828369140625, -2.947692211615539, 
1.0833603124294624, 1.0551248070849912, 0.2471923828125, -5.684787703493816, 
1.1357720183953064, 1.1104231481209241, 0.2392578125, -10.478180492195452, 
1.1859973598470723, 1.1660685570587395, 0.2269287109375, -14.337940942920204, 
1.2342803398489897, 1.2222345678493791, 0.2109375, -17.28637808996575, 
1.3259350646356478, 1.3368225307928963, 0.1708984375, -20.67703939519588, 
1.3697045179942702, 1.3955915508476566, 0.1483154296875, -21.243560482218513, 
1.4136493719849708, 1.4555753085590066, 0.125, -21.128782164490406, 
1.4597781904383988, 1.5169473378778875, 0.1016845703125, -20.37372565544183, 
1.5086503149686576, 1.579881172755241, 0.0791015625, -19.011240308865304, 
1.5601430654515729, 1.6445503471420084, 0.0579833984375, -17.069704774712548, 
1.6141739788966736, 1.7111283949891307, 0.0390625, -14.577899897071179, 
1.672532467786013, 1.7797888502475496, 0.0230712890625, -11.570565932777466, 
1.7410375142751084, 1.8507052468682068, 0.0107421875, -8.093957342873642, 
1.831933863507804, 1.924051118802043, 0.0028076171875, -4.210331095777358, 
2.057027560070137, 2.0, 0.0, 0.0, 
